appid,type,name,is_free,release_coming_soon,release_date_text,price_currency,price_initial,price_final,price_discount_pct,platform_windows,platform_mac,platform_linux,categories,genres,supported_languages,pc_minimum,pc_recommended,header_image,screenshots_count,movies_count
3266090,game,IT Specialist Simulator,False,False,"Nov 20, 2025",USD,1399,1105,21,True,False,False,Single-player|Steam Achievements|Adjustable Difficulty|Stereo Sound|Steam Cloud|Stats|Family Sharing|Steam Timeline,Casual|Indie|Simulation|Early Access,"English<strong>*</strong>, French, German, Spanish - Spain, Polish, Italian, Danish, Finnish, Hungarian, Norwegian, Portuguese - Portugal, Russian, Simplified Chinese, Traditional Chinese, Czech, Japanese, Korean, Turkish<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel® Core™ i5-6300HQ<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GeForce GTX950<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Storage:</strong> 10 GB available space<br></li><li><strong>Sound Card:</strong> DirectX compatible</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 11<br></li><li><strong>Processor:</strong> Intel® Core™ i7 10th gen<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> GeForce RTX 2060 6GB GDDR6<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 15 GB available space<br></li><li><strong>Sound Card:</strong> DirectX compatible</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3266090/632b9dbf26fe112da4222fc931fb84307391c42b/header.jpg?t=1772061385,15,4
3618390,game,Gamblers Table,False,False,"Jan 11, 2026",USD,699,489,30,True,False,True,Single-player|Steam Achievements|Full controller support|Steam Workshop|Color Alternatives|Custom Volume Controls|Mouse Only Option|Save Anytime|Touch Only Option|Steam Cloud|Family Sharing,Casual|Indie|Simulation|Strategy,"English, German, Spanish - Spain, Spanish - Latin America, French, Italian, Polish, Japanese, Portuguese - Brazil, Portuguese - Portugal, Turkish","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 100 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 11<br></li><li><strong>Processor:</strong> x86_64 CPU with SSE4.2 instructions, with 4 physical cores or more, ARMv8 CPU<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Storage:</strong> 500 MB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3618390/26ef429a9baa440a27796329e6f1cbef56247471/header_alt_assets_2.jpg?t=1771280235,7,2
3097300,game,Creature Kitchen,False,False,"Feb 6, 2026",USD,799,799,0,True,False,False,Single-player|Steam Achievements|Full controller support|Captions available|Steam Workshop|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Steam Cloud|Stats|Steam Leaderboards|Remote Play on TV|Family Sharing,Casual|Indie|Simulation,English<strong>*</strong><br><strong>*</strong>languages with full audio support,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10/11<br></li><li><strong>Processor:</strong> Intel Core i7-4790<br></li><li><strong>Memory:</strong> 3 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GTX 960<br></li><li><strong>Storage:</strong> 920 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10/11<br></li><li><strong>Processor:</strong> Intel Core i7-7700<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> Nvidia GTX 1060<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3097300/6017a90ffb283f5ce167026d307420dc09b363ea/header.jpg?t=1770407965,10,2
2342690,game,Call of Boba,False,False,"Mar 10, 2025",USD,1299,1299,0,True,False,False,Single-player|Full controller support|Family Sharing,Action|Adventure|Casual|Indie|RPG|Simulation|Early Access,"English, Simplified Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows Vista or greater<br></li><li><strong>Processor:</strong> 2 Ghz<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> 256 mb video memory, shader model 3.0+<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Storage:</strong> 200 MB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2342690/header.jpg?t=1744553284,21,3
3363270,game,Fischer's Fishing Journey,False,False,"Aug 7, 2025",USD,799,799,0,True,False,False,Single-player|Steam Achievements|Steam Cloud|Family Sharing,Casual|Indie,"English, Simplified Chinese, Japanese, German, Russian, Traditional Chinese, Korean, Turkish, Portuguese - Brazil, Spanish - Latin America, French","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10 / Windows 11<br></li><li><strong>Processor:</strong> Intel® Core™ i3 @ 3.2 GHZ<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Storage:</strong> 256 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3363270/7a304e0217d11dfe3a933d7b1caa1b7677c9a2c1/header_alt_assets_0.jpg?t=1771687195,11,6
3218530,game,Best Served Cold,False,False,"May 5, 2025",USD,1799,1079,40,True,True,False,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,Adventure|Casual|Indie|RPG|Simulation,"English, Japanese, Korean, Simplified Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Requires a 64-bit processor and operating system<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> Geforce GT 430 (1024 MB) / Radeon HD 5570 (1024 MB)<br></li><li><strong>Storage:</strong> 700 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3218530/header.jpg?t=1751271691,7,3
2891020,game,Undusted: Letters from the Past,False,False,"Oct 13, 2025",USD,999,999,0,True,False,False,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"English, Korean, Japanese, German, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish, Spanish - Spain, Indonesian, French","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 (64bit)<br></li><li><strong>Processor:</strong> 1.8 Ghz Processor<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> A DirectX11-compatible GPU (Shader Model 5.0)<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 2 GB available space<br></li><li><strong>Sound Card:</strong> Any</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10/11 (64bit)<br></li><li><strong>Processor:</strong> 1.8 Ghz Processor<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> A DirectX11-compatible GPU (Shader Model 5.0)<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 2 GB available space<br></li><li><strong>Sound Card:</strong> Any</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2891020/fc576b345b2552758883bcb0940d95ad2e3e322e/header.jpg?t=1761872202,6,2
3511030,game,Mini Cozy Room: Lo-Fi,False,False,"Mar 30, 2025",USD,499,499,0,True,False,False,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Cloud|Family Sharing,Casual|Indie,"English<strong>*</strong>, Japanese<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Korean<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Spanish - Spain<strong>*</strong>, Russian<strong>*</strong>, Vietnamese<strong>*</strong>, Ukrainian<strong>*</strong>, Thai<strong>*</strong>, Turkish<strong>*</strong>, Polish<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 (64-bit)<br></li><li><strong>Processor:</strong> Intel Core i3-2100 / AMD FX-6300<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX 650 / AMD Radeon HD 7750 (DirectX 11 compatible)<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3511030/6a28b45410fec226b4887c8c4c74dc63955051d1/header_alt_assets_0.jpg?t=1771516344,9,1
3609750,game,Organized Inside,False,False,"Nov 20, 2025",USD,799,799,0,True,True,False,Single-player|Steam Achievements|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"Simplified Chinese, English, Traditional Chinese, Japanese, French, Russian, Korean, Italian, German, Spanish - Spain, Portuguese - Portugal, Thai, Turkish","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7 SP1+<br></li><li><strong>Processor:</strong> SSE2 instruction set support<br></li><li><strong>Graphics:</strong> Graphics card with DX10 (shader model 4.0) capabilities.</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3609750/7e7158c7265a23d6689cd22cf97ca267486b7152/header.jpg?t=1766574795,6,3
3177890,game,Rana Card,False,False,"Sep 15, 2025",USD,1299,1299,0,True,False,False,Single-player|Steam Achievements|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,Casual|Indie|Strategy,"Simplified Chinese, English","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 (64-bit)<br></li><li><strong>Processor:</strong> Intel Core i5<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX 750 Ti<br></li><li><strong>Storage:</strong> 3 GB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3177890/header.jpg?t=1762420869,7,1
3981100,game,Leaf it Alone,False,False,"Oct 30, 2025",USD,599,599,0,True,False,False,Single-player|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Stats|Steam Leaderboards|Family Sharing,Casual|Indie|Simulation,"English, French, German, Traditional Chinese, Simplified Chinese, Polish, Russian, Portuguese - Brazil, Italian, Spanish - Spain, Czech, Japanese, Korean","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i3-8100 or AMD Ryzen 3 1200<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 960<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3981100/843d859123e902ca5c15ff53200c4bcb780c3304/header.jpg?t=1768491802,6,1
3064030,game,Whimside,False,False,"Aug 7, 2025",USD,585,585,0,True,False,False,Single-player|Steam Achievements|Family Sharing,Casual|Indie,"English, French, Simplified Chinese, Traditional Chinese, Japanese, Portuguese - Brazil, Russian, Korean","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel® Core™ i3 @ 3.2 GHZ<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> Graphics card with DX9<br></li><li><strong>DirectX:</strong> Version 9.0<br></li><li><strong>Storage:</strong> 256 MB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3064030/header.jpg?t=1768882111,13,1
3399960,game,Fish to Dish: Idle Sushi,False,False,"Jun 16, 2025",USD,599,599,0,True,False,False,Single-player|Steam Achievements|Steam Cloud|Family Sharing,Casual|Indie|RPG,"English, Simplified Chinese, Traditional Chinese, Japanese, French, German, Russian, Portuguese - Brazil, Korean, Spanish - Spain","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel i3 Dual Core<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> Intel HD 3000<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 500 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel i5 Quad Core<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> Intel Iris or higher<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 500 MB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3399960/6158bca69d679fe745cc1f6592fb5c802b812a19/header.jpg?t=1769996601,6,1
3606830,game,Life in The Janitor's Room with A JK Girl,False,False,"Aug 7, 2025",USD,1299,1299,0,True,False,False,Single-player|Steam Achievements|Steam Cloud|Family Sharing,Casual|Indie|Simulation,"Traditional Chinese, English, Japanese, Simplified Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows® 7/8/8.1/10/11<br></li><li><strong>Processor:</strong> Intel Core2 Duo or better</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows® 7/8/8.1/10/11<br></li><li><strong>Processor:</strong> 2+ GHz Processor</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3606830/2a2bd4dbabf068e0053f12c432a5aebddaea65d2/header.jpg?t=1767923508,10,1
2390230,game,The Chef's Shift,False,False,"Mar 31, 2025",USD,1299,1299,0,True,True,False,Single-player|Steam Achievements|Steam Trading Cards|Steam Cloud|Steam Leaderboards|Family Sharing,Casual|Indie|Simulation|Strategy,"English, French, German, Spanish - Spain, Portuguese - Portugal, Simplified Chinese, Russian, Portuguese - Brazil, Spanish - Latin America, Indonesian, Japanese, Korean","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows 7/8/10+<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> GPU with at least 256MB of VRAM<br></li><li><strong>Storage:</strong> 200 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows 7/8/10+<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GPU with at least 512MB of VRAM or better<br></li><li><strong>Storage:</strong> 200 MB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2390230/header.jpg?t=1771582923,10,1
2096030,game,Snow Plowing Simulator,False,False,"Jun 16, 2025",USD,1599,959,40,True,False,False,Single-player|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Family Sharing,Casual|Indie|Simulation,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Turkish<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows(64-bit) 10 or Newer<br></li><li><strong>Processor:</strong> Intel Core i5 3.0 GHz<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVidia GeForce RTX 2060<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 20 GB available space<br></li><li><strong>Sound Card:</strong> DirectX compatible</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows(64-bit) 10 or Newer<br></li><li><strong>Processor:</strong> Intel Core i7 3.4 GHz<br></li><li><strong>Graphics:</strong> NVidia GeForce RTX 2080<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 20 GB available space<br></li><li><strong>Sound Card:</strong> DirectX compatible</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2096030/5b6ea8a2725094fa4a4943bda81ee57feb340741/header.jpg?t=1772062722,23,11
3370870,game,Berry Bury Berry,False,False,"Jan 29, 2026",USD,799,799,0,True,False,False,Single-player|Steam Achievements|Full controller support|Camera Comfort|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Subtitle Options|Surround Sound|Steam Cloud|Family Sharing,Adventure|Casual|Indie,English<strong>*</strong><br><strong>*</strong>languages with full audio support,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10 64-bit<br></li><li><strong>Processor:</strong> Intel i5 or Higher<br></li><li><strong>Memory:</strong> 8 MB RAM<br></li><li><strong>Graphics:</strong> DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities<br></li><li><strong>Storage:</strong> 600 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3370870/4622468af31c1bbd2d87e53a1971719d1cead354/header.jpg?t=1771908034,8,1
3003460,game,Bang Bang Barrage,False,False,"Aug 7, 2025",USD,799,799,0,True,True,False,Single-player|Multi-player|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Steam Cloud|Steam Leaderboards|Remote Play Together|Family Sharing,Adventure|Casual|Indie,"Simplified Chinese, English, Japanese, Traditional Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10+<br></li><li><strong>Processor:</strong> Intel Core i5-2300, 2.8 GHzor AMD FX-4350, 4.2 GHz<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce 8800 GT, 512 MB or AMD Radeon HD 6570, 1 GB DirectX 版本: 9.0<br></li><li><strong>DirectX:</strong> Version 9.0<br></li><li><strong>Storage:</strong> 500 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10+<br></li><li><strong>Processor:</strong> Intel Core i5-3470, 3.2 GHzorAMD FX-6300, 3.5 GHz<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 500 MB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3003460/header.jpg?t=1770272753,17,1
1793330,game,Brew,False,False,"Nov 6, 2025",USD,1999,1999,0,True,False,False,Single-player|Steam Achievements|Full controller support|Camera Comfort|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Steam Cloud|Family Sharing,Action|Indie|RPG,"English, German, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, French, Spanish - Spain, Norwegian","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel i7 9th gen or equivalent<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GTX 1060 or equivalent<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 10 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>Processor:</strong> Intel i7 12th gen or equivalent/higher<br></li><li><strong>Graphics:</strong> RTX 3000-series or equivalent/higher<br></li><li><strong>Storage:</strong> 10 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1793330/77ebb230704f3dc75f9d18d79b453ded43f93791/header_alt_assets_0.jpg?t=1770309938,11,1
3036010,game,Coin Push RPG,False,False,"May 22, 2025",USD,999,999,0,True,False,False,Single-player|Steam Achievements|Steam Trading Cards|Steam Cloud|Steam Leaderboards|Family Sharing,Casual|Indie|RPG|Strategy,"English<strong>*</strong>, Japanese, Simplified Chinese, Traditional Chinese, French, Italian, German, Spanish - Spain, Russian, Turkish, Polish, Portuguese - Portugal, Korean<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Window10<br></li><li><strong>Processor:</strong> Intel Core i5<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Graphics:</strong> Nvdia RTX 1060<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 5 GB available space<br></li><li><strong>Sound Card:</strong> DirectX 11 Sound Device<br></li><li><strong>Additional Notes:</strong> Keyboard and Mouse</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3036010/181928c99334a7b40dd435e9a701cb927cfd6df0/header.jpg?t=1761028589,10,2
3422270,game,Terra Firma 2,False,False,"Oct 27, 2025",USD,1999,1999,0,True,False,False,Single-player|Family Sharing,Indie|Simulation|Strategy|Early Access,"English, Japanese, French, Italian, German, Spanish - Spain, Simplified Chinese, Polish, Portuguese - Brazil, Russian, Arabic, Spanish - Latin America","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7+<br></li><li><strong>Processor:</strong> Intel Core i5-6600K @ 3.50GHz or AMD Ryzen 5 1600 @ 3.2 GHZ<br></li><li><strong>Memory:</strong> 2048 MB RAM<br></li><li><strong>Graphics:</strong> Dedicated Graphics Card with 3GB VRAM</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7+<br></li><li><strong>Processor:</strong> Intel Core i7-6700 @ 3.40GHz or AMD Ryzen 7 2700X @ 3.7 GHZ<br></li><li><strong>Memory:</strong> 8192 MB RAM<br></li><li><strong>Graphics:</strong> Dedicated Graphics Card with 6GB VRAM</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3422270/header.jpg?t=1768175958,14,1
2871440,game,Squeakross: Home Squeak Home,False,False,"Jun 7, 2025",USD,1499,1499,0,True,True,False,Single-player|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Stats|Family Sharing,Casual|Indie,"English, French, Spanish - Spain, Japanese, Simplified Chinese","<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i7-8550U (4 * 1800), or AMD A8-3850 (4 * 2900), or equivalent<br></li><li><strong>Memory:</strong> 3 GB RAM<br></li><li><strong>Graphics:</strong> GTX 460 / Radeon 6870 / Intel HD Graphics 630<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i7-950 (4 * 3000), AMD FX-4300 (4 * 3800), or equivalent<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GeForce GTX 660 (2048 VRAM) or Radeon HD 7770 (1024 VRAM)<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2871440/bea6464ea862d10481da34a55e0fc46ae9708696/header_alt_assets_0.jpg?t=1772231265,11,4
4067130,game,Drifter Star: Evolution,False,False,"Dec 10, 2025",USD,399,399,0,True,False,False,Single-player|Steam Achievements|Custom Volume Controls|Playable without Timed Input|Save Anytime|Family Sharing,Adventure|Casual|Indie|RPG|Strategy,"English<strong>*</strong>, Simplified Chinese<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Russian<strong>*</strong>, Japanese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Korean<strong>*</strong><br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows 7, 8, 10<br></li><li><strong>Processor:</strong> i7-3770<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GTX660<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows 7, 8, 10<br></li><li><strong>Processor:</strong> i7-10700<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> GTX1660<br></li><li><strong>Storage:</strong> 2 GB available space</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4067130/dfe4475ce98079ba97be77f14c8b0869e11a9931/header.jpg?t=1769978295,6,1
3694480,game,A Game About Feeding A Black Hole,False,False,"Dec 15, 2025",USD,699,699,0,True,True,True,Single-player|Steam Achievements|Full controller support|Adjustable Text Size|Custom Volume Controls|Keyboard Only Option|Mouse Only Option|Touch Only Option|Steam Cloud|Family Sharing,Casual|Indie,"English, French, German, Italian, Japanese, Korean, Simplified Chinese, Czech, Indonesian, Polish, Russian, Thai, Turkish, Vietnamese, Catalan, Spanish - Spain, Portuguese - Brazil, Portuguese - Portugal, Spanish - Latin America","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Windows 7 or newer<br></li><li><strong>Processor:</strong> 2.5Ghz or better<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Storage:</strong> 500 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>Memory:</strong> 4 GB RAM</li></ul>",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3694480/eb2bc9581341ce206ef001f3e0700d08c513b24f/header.jpg?t=1771816189,8,1
2760790,game,Another Farm Roguelike: Rebirth,False,False,"Aug 1, 2025",USD,699,699,0,True,False,False,Single-player|Steam Achievements|Steam Trading Cards|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,Indie|Simulation|Strategy,"English<strong>*</strong>, German, Spanish - Spain, Simplified Chinese, Japanese, Polish, Portuguese - Portugal<br><strong>*</strong>languages with full audio support","<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> 2.1 Ghz<br></li><li><strong>Memory:</strong> 2 GB RAM<br></li><li><strong>Storage:</strong> 1 GB available space</li></ul>",,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2760790/a9d192558d36caf11e474b3468235ee99d5d3e6a/header.jpg?t=1769593829,7,3
