appid,thumb_hue_bin_0,thumb_hue_bin_1,thumb_hue_bin_2,thumb_hue_bin_3,thumb_hue_bin_4,thumb_hue_bin_5,thumb_hue_bin_6,thumb_hue_bin_7,thumb_hue_bin_8,thumb_hue_bin_9,thumb_hue_bin_10,thumb_hue_bin_11,thumb_hue_bin_12,thumb_hue_bin_13,thumb_hue_bin_14,thumb_hue_bin_15,thumb_avg_saturation,thumb_avg_value,thumb_distinct_colors,thumb_reduced_palette_colors,thumb_edge_density,thumb_brightness_std,thumb_warm_color_ratio,thumb_texture_complexity,ss0_hue_bin_0,ss0_hue_bin_1,ss0_hue_bin_2,ss0_hue_bin_3,ss0_hue_bin_4,ss0_hue_bin_5,ss0_hue_bin_6,ss0_hue_bin_7,ss0_hue_bin_8,ss0_hue_bin_9,ss0_hue_bin_10,ss0_hue_bin_11,ss0_hue_bin_12,ss0_hue_bin_13,ss0_hue_bin_14,ss0_hue_bin_15,ss0_avg_saturation,ss0_avg_value,ss0_distinct_colors,ss0_reduced_palette_colors,ss0_edge_density,ss0_brightness_std,ss0_warm_color_ratio,ss0_texture_complexity,tag_2D,tag_Puzzle,tag_Story_Rich,tag_RPG,tag_Pixel_Graphics,tag_Exploration,tag_Female_Protagonist,tag_Horror,tag_Fantasy,tag_First_Person,tag_Retro,tag_Platformer,tag_3D,tag_Arcade,tag_Family_Friendly,tag_Sci_fi,tag_Psychological_Horror,tag_Visual_Novel,tag_Comedy,tag_Mystery,tag_Point___Click,tag_Shooter,tag_Action_Adventure,tag_Multiple_Endings,tag_Rogue_like,tag_Rogue_lite,tag_Side_Scroller,tag_Nudity,tag_Hand_drawn,tag_Top_Down,tag_Survival,tag_Open_World,tag_Sandbox,tag_Physics,tag_Puzzle_Platformer,tag_2D_Platformer,tag_Cartoony,tag_Third_Person,tag_Walking_Simulator,tag_Management,tag_Turn_Based,tag_Building,tag_Procedural_Generation,tag_Linear,tag_Short,tag_FPS,tag_Interactive_Fiction,tag_Drama,tag_Combat,tag_VR,tag_Bullet_Hell,tag_Space,tag_Shoot__Em_Up,tag_JRPG,tag_Logic,tag_Action_Roguelike,tag_Survival_Horror,tag_Mature,tag_Tactical,tag_Hidden_Object,tag_Turn_Based_Combat,tag_Romance,tag_Turn_Based_Strategy,tag_Old_School,tag_Fast_Paced,tag_Action_RPG,tag_Dungeon_Crawler,tag_Resource_Management,tag_Dating_Sim,tag_LGBTQ,tag_Isometric,tag_RPGMaker,tag_Magic,tag_Sports,tag_Character_Customization,tag_Choose_Your_Own_Adventure,tag_Hack_and_Slash,tag_Hentai,tag_Cartoon,tag_Crafting,tag_Dark_Fantasy,tag_Metroidvania,tag_Turn_Based_Tactics,tag_3D_Platformer,tag_Text_Based,cat_Captions_available,cat_Chat_Speech_to_text,cat_Chat_Text_to_speech,cat_Co_op,cat_Cross_Platform_Multiplayer,cat_Family_Sharing,cat_Full_controller_support,cat_In_App_Purchases,cat_Includes_level_editor,cat_LAN_Co_op,cat_LAN_PvP,cat_MMO,cat_Multi_player,cat_Online_Co_op,cat_Online_PvP,cat_Partial_Controller_Support,cat_PvP,cat_Remote_Play_Together,cat_Remote_Play_on_Phone,cat_Remote_Play_on_TV,cat_Remote_Play_on_Tablet,cat_Save_Anytime,cat_Shared_Split_Screen,cat_Shared_Split_Screen_Co_op,cat_Shared_Split_Screen_PvP,cat_Single_player,cat_Stats,cat_Steam_Achievements,cat_Steam_Cloud,cat_Steam_Leaderboards,cat_Steam_Trading_Cards,cat_Steam_Workshop,cat_Tracked_Controller_Support,cat_VR_Only,cat_VR_Support,cat_VR_Supported,cat_Valve_Anti_Cheat_enabled,genre_Action,genre_Adventure,genre_Casual,genre_Free_To_Play,genre_Game_Development,genre_Gore,genre_Indie,genre_Massively_Multiplayer,genre_Nudity,genre_RPG,genre_Racing,genre_Sexual_Content,genre_Simulation,genre_Sports,genre_Strategy,genre_Utilities,genre_Violent,lang_English,lang_French,lang_German,lang_Spanish,lang_Japanese,lang_Simplified_Chinese,lang_Traditional_Chinese,lang_Korean,lang_Portuguese,lang_Russian,hw_ram_gb,hw_storage_gb,hw_has_gpu_req,dev_prev_count,tfidf_action,tfidf_adventure,tfidf_based,tfidf_battle,tfidf_build,tfidf_character,tfidf_characters,tfidf_choose,tfidf_combat,tfidf_create,tfidf_different,tfidf_discover,tfidf_enemies,tfidf_experience,tfidf_explore,tfidf_features,tfidf_fight,tfidf_friends,tfidf_game,tfidf_gameplay,tfidf_games,tfidf_help,tfidf_items,tfidf_just,tfidf_level,tfidf_levels,tfidf_life,tfidf_like,tfidf_make,tfidf_mode,tfidf_music,tfidf_need,tfidf_new,tfidf_play,tfidf_player,tfidf_players,tfidf_power,tfidf_puzzle,tfidf_puzzles,tfidf_set,tfidf_skills,tfidf_story,tfidf_style,tfidf_time,tfidf_unique,tfidf_unlock,tfidf_use,tfidf_way,tfidf_weapons,tfidf_world,price_usd,achievements_total,screenshots_count,movies_count,short_desc_len,detailed_desc_len,required_age,platform_mac,platform_linux,has_demo,has_website
327150,69.3023,2.8777,2.5005,0.5066,0.4924,0.5541,1.3478,0.9737,2.0293,7.2912,0.9221,0.4793,0.4439,0.178,1.1466,8.9545,41.3635,161.0493,21467.0,9205.0,9.1234,59.2348,84.9262,660.7037,11.579,79.343,4.8598,1.064,0.5046,0.7446,0.4245,0.0258,0.1804,0.2116,0.2218,0.0576,0.078,0.1282,0.1411,0.4361,108.5573,88.6745,50676.0,9477.0,33.6046,42.9074,96.3542,2557.6518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.361,0,0,0.1478541458703166,0.0,0.2434859070503957,0.1606740145846573,0.1632224320664503,0.1539533493221714,0.0,0.3191919157624012,0.1611035566866676,0.1549236660517405,0.1171456358346336,0.0,0.1392770155197318,0.2523730269177311,0.0,0.0,0.3643006720850897,0.0,0.1153521341245234,0.0,0.0,0.0,0.0,0.2873968514747403,0.0,0.1358541991459893,0.0,0.0,0.0,0.298962901496986,0.0,0.2627239429406481,0.0993615754784992,0.2235970096746327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139246290308053,0.0,0.1098578819942507,0.0,0.0,0.1253491431171696,0.1201100442796041,0.2711274135865643,0.0,7.99,47.0,14,2,271,3152,0,1,1,0,1
468740,6.2103,4.0768,1.1689,0.3033,0.1931,0.182,0.3438,1.7836,26.8959,53.9009,1.2022,0.3498,0.2295,0.2224,0.4732,2.4641,153.1831,190.3072,39889.0,15325.0,8.7088,51.4833,14.4904,882.2378,14.1154,1.4404,0.196,0.0109,0.0217,0.0332,0.0746,0.6565,17.5747,64.4728,0.4842,0.0637,0.057,0.0617,0.0943,0.6429,74.2236,202.1241,38307.0,5414.0,8.6799,65.5481,16.5432,584.7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.0,0.488,1,0,0.0,0.0,0.0,0.0,0.5128049821263521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832785148709791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520871719278607,0.0,0.0,0.0,0.4475664040652861,0.0,0.0,0.0,0.1977021803613029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035677949409834,0.4731211730646922,0.232594289986073,0.0,0.0,0.1856096916310759,14.99,0.0,6,1,226,1245,0,0,0,1,1
284180,10.6289,47.4206,11.5086,9.0961,2.1941,1.1871,2.1527,4.1476,4.818,0.8049,1.5642,1.4095,0.5319,0.4297,0.6886,1.4176,90.2521,156.1,46637.0,16971.0,16.0637,80.515,69.9798,2921.7245,34.2685,30.5678,10.8256,12.913,7.1682,1.2736,0.1879,0.0488,0.0448,0.3961,0.9942,0.257,0.5914,0.1851,0.1709,0.1072,150.0994,35.3158,28943.0,6392.0,4.5166,40.5285,74.1252,552.0996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.586,1.465,0,0,0.423496480192249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951404132653204,0.0,0.0,0.0,0.4651973738797953,0.0,0.0,0.0,0.0,0.0,0.0,0.4080387294074742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4350789950292325,0.0,0.0,0.0,0.0,0.0,0.4586643839439084,0.0,6.99,29.0,10,2,291,1751,0,0,0,0,1
252270,4.089,2.9899,3.8129,12.0506,4.3114,2.8463,0.6471,1.7472,14.9333,7.6239,9.5096,21.1608,5.7887,1.6269,5.1021,1.7604,148.705,109.4043,48891.0,22328.0,15.3124,72.428,18.1314,3376.9657,3.4698,5.3088,3.6206,5.741,2.804,10.7642,5.3119,11.571,39.0234,8.0542,1.2537,0.86,0.4926,0.437,0.553,0.7349,119.2397,76.6202,50568.0,12687.0,10.5505,45.8473,13.6243,1629.9939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,2.0,2.441,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302867812801076,0.0,0.0,0.331409113208986,0.0,0.0,0.3402115532123386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014200324182767,0.4047547504423335,0.3872128149433963,0.0,0.0,0.0,0.0,0.0,0.0,0.4297245357126201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,37.0,6,1,89,1083,0,0,0,0,1
816270,41.724,0.5804,0.6158,0.1173,0.6714,0.2679,1.3933,0.1881,29.1699,12.2376,0.8766,0.0495,0.1294,0.361,1.0162,10.6016,76.1363,118.3856,15552.0,3833.0,10.9333,81.1031,54.8959,2875.7269,26.357,0.6273,0.1316,0.0122,0.0529,0.0359,0.0102,0.0332,2.0888,8.0377,42.6982,9.7256,0.8416,0.1899,1.9945,7.1635,95.7507,112.5927,58388.0,8687.0,16.0238,66.8065,36.4475,1959.0565,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.293,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347827457734001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251742290083,0.0,0.0,0.0,0.5684756795210686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,16.0,6,1,296,633,0,1,1,0,0
411590,23.0455,2.3407,4.3013,1.1234,0.1446,0.0071,0.0809,0.001,0.0192,0.0101,0.2467,30.2892,28.6967,8.6421,0.8069,0.2447,50.1947,134.2654,11766.0,2716.0,8.4995,70.0969,35.549,3498.5234,4.2874,14.0361,68.868,10.1284,2.1098,0.0922,0.0305,0.0176,0.0651,0.0136,0.1078,0.0088,0.0665,0.1031,0.059,0.0061,33.3336,181.1732,34941.0,3384.0,17.1821,77.9193,85.7524,3783.1126,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2.0,0.391,1,0,0.0,0.3723164050078431,0.0,0.0,0.0,0.3079116226811355,0.4183789693472027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126881021535384,0.0,0.0,0.2100003985969793,0.0,0.0,0.2829933199277544,0.0,0.0,0.0,0.0,0.3920067326710536,0.2490563146891801,0.0,0.0,0.0,0.1832935449447248,0.0,0.0,0.1690035592269594,0.0,0.0,0.0,0.3670620850005198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1480688142613894,0.1418801229517774,0.0,0.0,4.99,21.0,6,1,256,2250,0,1,0,0,0
2758290,92.6653,0.2892,0.3852,0.3286,0.458,0.2214,0.3691,0.3347,0.4924,0.4651,0.5207,0.4034,0.272,0.1678,0.3064,2.3205,231.0958,250.0481,3973.0,1494.0,2.3033,10.8144,96.1122,419.3653,16.2754,58.2255,16.4714,7.8512,0.1573,0.0658,0.0509,0.038,0.0868,0.1438,0.1072,0.0319,0.0366,0.0576,0.1234,0.2774,60.3993,59.9569,19432.0,2531.0,5.2409,40.8373,91.0278,379.9576,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,8.0,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293542482753255,0.4479681562744056,0.3405970444861293,0.0,0.0,0.2432405414335489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631795780499181,0.0,0.0,0.0,0.0,0.0,3.99,3.0,8,1,181,1708,0,0,0,0,0
2674190,59.4206,4.8423,23.5743,2.6633,0.9019,1.7654,0.8049,0.6775,0.3792,0.2912,0.5592,0.1871,0.2113,0.1294,0.7037,2.8888,89.6664,23.724,10076.0,4858.0,3.3094,49.3366,89.906,397.3098,65.7672,1.4625,5.8478,1.2801,4.5643,3.0774,9.7568,0.162,2.7439,2.927,1.915,0.0463,0.0456,0.3246,0.0721,0.0075,7.7918,25.6543,4845.0,765.0,1.6163,11.9053,73.4783,122.9202,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.0,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544070190535393,0.0,0.0,0.5311651982758877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626228668086691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232374625110986,0.0,0.0,0.0,0.0,0.0,0.4462166855004593,0.0,0.0,2.99,2.0,7,1,69,655,0,0,0,0,0
1917830,7.1223,7.365,3.2902,3.1911,2.7209,1.9272,3.0425,16.0202,53.0394,0.7159,0.2184,0.2558,0.1507,0.1001,0.1951,0.6451,46.3828,159.218,26028.0,5083.0,14.3488,43.2924,18.1254,2097.3197,4.9574,4.5573,1.9694,0.9386,0.7779,0.5608,1.0362,1.1054,5.5915,73.2998,2.9934,0.571,0.253,0.297,0.6951,0.3961,115.8566,68.6472,47435.0,6908.0,6.2527,36.0419,12.58,312.7744,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,3.0,1,3,0.0,0.5290022987504648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771041519234946,0.0,0.0,0.0,0.0,0.2256590495940192,0.0,0.0,0.2728616825663347,0.3026343219003986,0.0,0.3347003467569562,0.0,0.3239415929233713,0.0,0.0,0.0,0.2945625533131277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350253114298012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,12,1,98,1657,0,1,0,1,1
390890,59.5713,30.2133,5.3225,0.1395,0.1143,0.8453,0.0617,0.0435,0.1557,0.18,0.7907,0.2315,0.2851,0.1618,0.4621,1.4216,229.6428,54.6637,12654.0,3079.0,5.0516,64.6545,97.0677,1081.2723,0.1017,0.9372,0.2977,0.1289,0.2523,0.3574,0.8016,48.9495,37.9591,9.8979,0.0936,0.0122,0.0217,0.0943,0.0142,0.0807,189.7411,89.3909,7382.0,2557.0,3.3468,41.0732,1.4547,411.7949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143085053139107,0.0,0.0,0.2699530056788326,0.1110675593869017,0.0,0.0881073906160774,0.1409978405210813,0.2396793354346557,0.2011780380827347,0.2000656256015634,0.0,0.0,0.0,0.1264812934196204,0.3253225500140844,0.2124439081384019,0.0,0.0,0.1140988659463524,0.3673157830547295,0.0,0.0,0.0,0.0984034405501918,0.4069134917935266,0.4041671722327996,0.0,0.0,0.0,0.0,0.1409359347059935,0.0,0.0,0.101463006159739,0.0,0.1390837835673586,0.1157704904676843,0.1109317414587128,0.0,0.0,4.99,11.0,7,2,186,3173,0,0,0,0,0
279990,5.6269,10.5865,14.2346,58.1041,0.6714,0.4631,0.5996,0.9889,4.4328,2.908,0.7867,0.2063,0.1021,0.0425,0.1031,0.1436,123.5739,209.1285,35864.0,15850.0,9.6785,49.4629,26.5288,1279.9669,4.8041,56.7322,9.4385,3.288,2.8137,5.0311,4.6552,10.7892,1.2018,0.6946,0.3131,0.0647,0.0293,0.0446,0.0427,0.0574,110.211,126.8559,69342.0,12768.0,12.7155,73.4054,69.5062,889.0084,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.4660026887984759,0.0,0.0,0.0,0.0,0.0,0.3344526888174408,0.0,0.0,0.202779753642167,0.0,0.1608606064795671,0.0,0.0,0.274137724221518,0.0,0.0,0.0,0.0,0.0,0.2489015007505234,0.5466520080259332,0.0,0.0,0.0,0.0,0.0,0.0,0.283678908285001,0.0,0.0,0.2307943938996842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852443999529526,0.0,0.0,0.0,0.0,0.0,0.0,9.99,21.0,5,1,289,1984,0,1,1,0,1
391420,11.0799,1.4378,0.3802,0.2417,0.2164,0.4348,1.8504,0.2022,0.1891,0.3387,0.6411,0.3721,0.6643,0.4439,79.6542,1.8534,94.9289,30.2447,5029.0,1478.0,2.8635,68.0014,94.8059,843.0754,14.5691,80.5372,0.2774,0.0156,0.0136,0.0075,0.1682,0.0,0.0007,0.0014,0.002,0.0,0.5188,0.3425,2.5499,0.9962,122.812,37.9318,3687.0,630.0,3.5366,76.4483,99.1448,507.8551,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.098,1,0,0.0,0.2643321154336945,0.0,0.0,0.0,0.0,0.0,0.3043853001048008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954048710271349,0.2718798801566995,0.0,0.0,0.0,0.0,0.5501894912101276,0.0,0.0,0.0,0.4847885309569954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372245911709421,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,5,1,240,727,0,0,0,0,0
326190,12.5329,17.2295,4.09,0.4793,0.1739,0.2073,0.2649,0.8251,26.8514,25.731,4.004,0.7624,0.4439,0.364,0.9434,5.0971,138.055,172.3424,73751.0,26777.0,25.3539,61.6139,39.7078,4053.5897,72.6325,9.0224,0.1255,0.0197,0.019,0.019,0.0244,0.0271,0.1099,1.3753,0.2001,0.2482,0.748,1.157,2.1423,12.1297,118.245,93.0439,66955.0,7132.0,13.7865,73.9822,97.0452,1032.9008,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0.5,0.488,0,0,0.0,0.3615244399664954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864758758347894,0.0,0.6314207864709317,0.0,0.4445418879600954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2719632376174977,0.0,0.0,0.0,0.0,0.0,0.4052815375568847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,15.0,6,1,84,749,0,0,1,0,1
